Tip ustanove:;Srednja škola;;;;;;
Županija:;Zagrebačka;;;;;;
Datum ispisa:;01.06.2014.;;;;;;
;;;;;;;
Srednja škola Dugo Selo;;;;;Mišljenje Vijeća roditelja: pozitivno;;
Kat. Br.;Naziv udžbenika;Autor(i);Vrsta izdanja;Cijena;Nakladnik;Novo;Razred
TEHNIČKE ŠKOLE – PODRUČJE ELEKTROTEHNIKE ;;;;;;;
1184;MJERENJA U ELEKTROTEHNICI : udžbenik za 2. razred srednje škole;Andrea Bednjanec;udžbenik;90,00;ELEMENT;;2. razred srednje škole
1185;MJERENJA U ELEKTROTEHNICI : zbirka laboratorijskih vježbi;Andrea Bednjanec, Ivan Merki;zbirka vježbi;63,00;ELEMENT;;2. razred srednje škole
2175;OSNOVE ELEKTROTEHNIKE 2 : udžbenik i zbirka zadataka s multimedijskim sadržajem za 2. razred srednjih elektrotehničkih škola;Nediljka Furčić, Zdravko Varga;udžbenik i zbirka zadataka s multimedijskim sadržajem;107,10;NEODIDACTA;;2. razred srednje škole
2174;OSNOVE ELEKTROTEHNIKE 2 : radna bilježnica za 2. razred srednjih elektrotehničkih škola;Nediljka Furčić;radna bilježnica;82,95;NEODIDACTA;;2. razred srednje škole
4012;ELEKTROTEHNIČKI MATERIJALI I KOMPONENTE : udžbenik s multimedijskim sadržajem za 2. razred četverogodišnjih strukovnih škola u području elektrotehnike;Igor Vujević;udžbenik s multimedijskim sadržajem;83,74;NEODIDACTA;;2. razred srednje škole
3494;ELEKTROTEHNIČKI MATERIJALI I KOMPONENTE : radna bilježnica za 2. razred četverogodišnjih strukovnih škola u području elektrotehnike;Igor Vujević;radna bilježnica;46,20;NEODIDACTA;;2. razred srednje škole
Frizer - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4807;DIREKT NEU 2 : udžbenik i radna bilježnica u jednom svesku za 2. razred gimnazija i strukovnih škola, za početno (2. godina učenja) kao i za napredno učenje (7. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
5329;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Goran Sunajko, Dario Čepo, Ivo Goldstein;udžbenik;97,00;SYSPRINT;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5349;HRVATSKI JEZIK I KNJIŽEVNOST 2 : radna bilježnica za hrvatski jezik i književnost u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;2. razred srednje škole
5348;HRVATSKI JEZIK I KNJIŽEVNOST 2 : integrirani udžbenik hrvatskog jezika i književnosti u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1581;GOSPODARSKA MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;85,00;HOREBA;;2. razred srednje škole
HIGIJENA ;;;;;;;
3110;HIGIJENA : radna bilježnica za trogodišnje srednje strukovne škole;Vesna Kostović Vranješ;radna bilježnica;48,00;ŠK;;2. razred srednje škole
3111;HIGIJENA : udžbenik za trogodišnje strukovne škole;Vesna Kostović Vranješ, Mirko Ruščić;udžbenik;95,00;ŠK;;2. razred srednje škole
OBRTNIČKE ŠKOLE – OSOBNE USLUGE ;;;;;;;
3349;POZNAVANJE MATERIJALA S TEHNOLOŠKIM VJEŽBAMA : radna bilježnica uz udžbenik za 2. razred;Jasenka Raos;radna bilježnica;70,00;SSVŽ;;2. razred srednje škole
3645;PSIHOLOGIJA KOMUNIKACIJE : udžbenik za nastavu psihologije komunikacije u području osobnih usluga u obrtničkim strukovnim školama;Siniša Brlas;udžbenik;130,00;SLAP;;2. razred srednje škole
3352;TEHNOLOGIJA FRIZERSTVA S PRAKTIČNOM NASTAVOM 2 : udžbenik za obrazovanje frizera za 2. razred;Jasenka Raos;udžbenik;170,00;SSVŽ;;2. razred srednje škole
3350;POZNAVANJE MATERIJALA S TEHNOLOŠKIM VJEŽBAMA 2 : udžbenik za obrazovanje frizera za 2. razred;Jasenka Raos;udžbenik;140,00;SSVŽ;;2. razred srednje škole
3351;TEHNOLOGIJA FRIZERSTVA S PRAKTIČNOM NASTAVOM 2 : radna bilježnica uz udžbenik za 2. razred;Jasenka Raos;radna bilježnica;75,00;SSVŽ;;2. razred srednje škole
Instalater kućnih instalacija - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
4988;"NEW HEADWAY FOURTH EDITION INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. i 2. razred gimnazija i 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred 4-god. strukovnih škola, prvi strani jezik; 4. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4807;DIREKT NEU 2 : udžbenik i radna bilježnica u jednom svesku za 2. razred gimnazija i strukovnih škola, za početno (2. godina učenja) kao i za napredno učenje (7. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
5329;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Goran Sunajko, Dario Čepo, Ivo Goldstein;udžbenik;97,00;SYSPRINT;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5348;HRVATSKI JEZIK I KNJIŽEVNOST 2 : integrirani udžbenik hrvatskog jezika i književnosti u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;2. razred srednje škole
5349;HRVATSKI JEZIK I KNJIŽEVNOST 2 : radna bilježnica za hrvatski jezik i književnost u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;2. razred srednje škole
Konobar - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
1476;HIGHLY RECOMMENDED Student's Book : udžbenik engleskog jezika za 1. razred ugostiteljskih i turističkih škola, prvi strani jezik;Rod Revell, Trish Stott;udžbenik;104,00;ALGORITAM;;2. razred srednje škole
1477;HIGHLY RECOMMENDED Workbook : radna bilježnica za engleski jezik za 1. razred ugostiteljskih i turističkih škola, prvi strani jezik;Rod Revell, Trish Stott;radna bilježnica;57,00;ALGORITAM;;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4807;DIREKT NEU 2 : udžbenik i radna bilježnica u jednom svesku za 2. razred gimnazija i strukovnih škola, za početno (2. godina učenja) kao i za napredno učenje (7. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;2. razred srednje škole
1526;GUTEN APPETIT 1 : njemački za 2. razred ugostiteljske škole;Nevenka Blažević;udžbenik;123,00;ŠK;;2. razred srednje škole
BIOLOGIJA ;;;;;;;
3991;ČOVJEK, ZDRAVLJE I OKOLIŠ : udžbenik iz biologije s multimedijskim sadržajem za 1. razred srednjih strukovnih škola s jednogodišnjim programom biologije;Anita Bušić, Goran I. V. Klobučar;udžbenik s multimedijskim sadržajem;82,95;NEODIDACTA;;2. razred srednje škole
3586;ČOVJEK, ZDRAVLJE I OKOLIŠ : radna bilježnica iz biologije za 1. razred srednjih strukovnih škola s jednogodišnjim programom biologije;Anita Bušić, Goran I. V. Klobučar;radna bilježnica;47,25;NEODIDACTA;;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
5329;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Goran Sunajko, Dario Čepo, Ivo Goldstein;udžbenik;97,00;SYSPRINT;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5348;HRVATSKI JEZIK I KNJIŽEVNOST 2 : integrirani udžbenik hrvatskog jezika i književnosti u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;2. razred srednje škole
5349;HRVATSKI JEZIK I KNJIŽEVNOST 2 : radna bilježnica za hrvatski jezik i književnost u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1581;GOSPODARSKA MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;85,00;HOREBA;;2. razred srednje škole
HIGIJENA ;;;;;;;
3111;HIGIJENA : udžbenik za trogodišnje strukovne škole;Vesna Kostović Vranješ, Mirko Ruščić;udžbenik;95,00;ŠK;;2. razred srednje škole
3110;HIGIJENA : radna bilježnica za trogodišnje srednje strukovne škole;Vesna Kostović Vranješ;radna bilježnica;48,00;ŠK;;2. razred srednje škole
UGOSTITELJSKE I TURISTIČKE ŠKOLE ;;;;;;;
1288;ENOLOGIJA S GASTRONOMIJOM : udžbenik za 2. razred ugostiteljskih i turističkih zanimanja : trogodišnji program;Zdravko Mačečević, Dragan Todorović;udžbenik;89,00;ŠK;;2. razred srednje škole
1310;UGOSTITELJSKO POSLUŽIVANJE 2 : udžbenik za 2. razred ugostiteljsko-hotelijersko-turističkih škola : trogodišnji program;Silvio Belužić, Slavko Ratkajec;udžbenik;89,00;ŠK;;2. razred srednje škole
3786;UGOSTITELJSKO KUHARSTVO 2 : udžbenik kuharstva za 2. razred srednje ugostiteljsko-hotelijersko-turističke škole;Vedran Habel;udžbenik;122,00;ŠK;;2. razred srednje škole
1302;POSLOVNA PSIHOLOGIJA S KOMUNIKACIJOM : udžbenik za 2. razred ugostiteljskih i turističkih škola, zanimanja hotelijersko-turistički tehničar i konobar;Maša Močiljanin;udžbenik;99,00;ŠK;;2. razred srednje škole
Kuhar - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
1476;HIGHLY RECOMMENDED Student's Book : udžbenik engleskog jezika za 1. razred ugostiteljskih i turističkih škola, prvi strani jezik;Rod Revell, Trish Stott;udžbenik;104,00;ALGORITAM;;2. razred srednje škole
1477;HIGHLY RECOMMENDED Workbook : radna bilježnica za engleski jezik za 1. razred ugostiteljskih i turističkih škola, prvi strani jezik;Rod Revell, Trish Stott;radna bilježnica;57,00;ALGORITAM;;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4807;DIREKT NEU 2 : udžbenik i radna bilježnica u jednom svesku za 2. razred gimnazija i strukovnih škola, za početno (2. godina učenja) kao i za napredno učenje (7. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;2. razred srednje škole
1526;GUTEN APPETIT 1 : njemački za 2. razred ugostiteljske škole;Nevenka Blažević;udžbenik;123,00;ŠK;;2. razred srednje škole
FRANCUSKI JEZIK ;;;;;;;
5345;VOYAGES, VOYAGES... - LE FRANCAIS DE LA RESTAURATION, DE L'HOTELLERIE ET DU TOURISME, NIVEAU 1 : udžbenik francuskog jezika za ugostiteljsku struku u prvom i drugom razredu;Blaženka Bubanj;udžbenik;109,00;ŠK;Novo;2. razred srednje škole
BIOLOGIJA ;;;;;;;
3991;ČOVJEK, ZDRAVLJE I OKOLIŠ : udžbenik iz biologije s multimedijskim sadržajem za 1. razred srednjih strukovnih škola s jednogodišnjim programom biologije;Anita Bušić, Goran I. V. Klobučar;udžbenik s multimedijskim sadržajem;82,95;NEODIDACTA;;2. razred srednje škole
3586;ČOVJEK, ZDRAVLJE I OKOLIŠ : radna bilježnica iz biologije za 1. razred srednjih strukovnih škola s jednogodišnjim programom biologije;Anita Bušić, Goran I. V. Klobučar;radna bilježnica;47,25;NEODIDACTA;;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
5329;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Goran Sunajko, Dario Čepo, Ivo Goldstein;udžbenik;97,00;SYSPRINT;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5348;HRVATSKI JEZIK I KNJIŽEVNOST 2 : integrirani udžbenik hrvatskog jezika i književnosti u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;2. razred srednje škole
5349;HRVATSKI JEZIK I KNJIŽEVNOST 2 : radna bilježnica za hrvatski jezik i književnost u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1581;GOSPODARSKA MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;85,00;HOREBA;;2. razred srednje škole
HIGIJENA ;;;;;;;
3111;HIGIJENA : udžbenik za trogodišnje strukovne škole;Vesna Kostović Vranješ, Mirko Ruščić;udžbenik;95,00;ŠK;;2. razred srednje škole
3110;HIGIJENA : radna bilježnica za trogodišnje srednje strukovne škole;Vesna Kostović Vranješ;radna bilježnica;48,00;ŠK;;2. razred srednje škole
UGOSTITELJSKE I TURISTIČKE ŠKOLE ;;;;;;;
3786;UGOSTITELJSKO KUHARSTVO 2 : udžbenik kuharstva za 2. razred srednje ugostiteljsko-hotelijersko-turističke škole;Vedran Habel;udžbenik;122,00;ŠK;;2. razred srednje škole
1310;UGOSTITELJSKO POSLUŽIVANJE 2 : udžbenik za 2. razred ugostiteljsko-hotelijersko-turističkih škola : trogodišnji program;Silvio Belužić, Slavko Ratkajec;udžbenik;89,00;ŠK;;2. razred srednje škole
1288;ENOLOGIJA S GASTRONOMIJOM : udžbenik za 2. razred ugostiteljskih i turističkih zanimanja : trogodišnji program;Zdravko Mačečević, Dragan Todorović;udžbenik;89,00;ŠK;;2. razred srednje škole
Pediker - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
4807;DIREKT NEU 2 : udžbenik i radna bilježnica u jednom svesku za 2. razred gimnazija i strukovnih škola, za početno (2. godina učenja) kao i za napredno učenje (7. godina učenja) sa audio CD-om;"Giorgio Motta, Beata Ćwikowska, Olga Vomáčková, Tomáš Černý; suradnica u preradi: Blaženka Abramović";udžbenik i radna bilježnica s CD-om;129,00;KLETT;Novo;2. razred srednje škole
POLITIKA I GOSPODARSTVO ;;;;;;;
5329;POLITIKA I GOSPODARSTVO : udžbenik za srednje strukovne škole;Goran Sunajko, Dario Čepo, Ivo Goldstein;udžbenik;97,00;SYSPRINT;Novo;2. razred srednje škole
ETIKA ;;;;;;;
5889;ETIKA 2 - ČOVJEK KAO DRUŠTVENO BIĆE : udžbenik u drugom razredu gimnazija i srednjih škola;Dafne Vidanec;udžbenik;89,00;ŠK;Novo;2. razred srednje škole
VJERONAUK ;;;;;;;
1709;ODVAŽNI SVJEDOCI : udžbenik vjeronauka za 2. razred srednje škole;Viktorija Gadža, Nikola Milanović, Rudi Paloš, Dušan Vuletić;udžbenik;53,00;SALESIANA;;2. razred srednje škole
HRVATSKI JEZIK - ZA TROGODIŠNJE STRUKOVNE ŠKOLE - KNJIŽEVNOST I JEZIK I JEZIČNO IZRAŽAVANJE ;;;;;;;
5348;HRVATSKI JEZIK I KNJIŽEVNOST 2 : integrirani udžbenik hrvatskog jezika i književnosti u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;udžbenik;119,00;ŠK;Novo;2. razred srednje škole
5349;HRVATSKI JEZIK I KNJIŽEVNOST 2 : radna bilježnica za hrvatski jezik i književnost u drugom razredu trogodišnje srednje strukovne škole;Andreja Jureković Perković, Marija Matković;radna bilježnica;49,00;ŠK;Novo;2. razred srednje škole
MATEMATIKA - ZA DVOGODIŠNJE I TROGODIŠNJE PROGRAME ;;;;;;;
1581;GOSPODARSKA MATEMATIKA 2 : udžbenik i zbirka zadataka za 2. razred srednje ugostiteljske škole;Vesna Erceg;udžbenik i zbirka zadataka;85,00;HOREBA;;2. razred srednje škole
OBRTNIČKE ŠKOLE – OSOBNE USLUGE ;;;;;;;
3645;PSIHOLOGIJA KOMUNIKACIJE : udžbenik za nastavu psihologije komunikacije u području osobnih usluga u obrtničkim strukovnim školama;Siniša Brlas;udžbenik;130,00;SLAP;;2. razred srednje škole
Pomoćni instalater grijanja i klimatizacije - TES - 2. razred srednje škole ;;;;;;;
HRVATSKI JEZIK - ZA UČENIKE S POSEBNIM OBRAZOVNIM POTREBAMA ;;;;;;;
1377;LJEPOTA RIJEČI 1-3 : čitanka iz književnosti za trogodišnje strukovne škole za stjecanje niže stručne spreme po posebnom programu;Franca Puškarić;udžbenik;104,00;ŠK;;2. razred srednje škole
2350;NAŠ HRVATSKI 1-3 : udžbenik iz hrvatskog jezika za trogodišnju strukovnu školu za stjecanje niže stručne spreme prema posebnom programu;Franca Puškarić;udžbenik;105,00;ŠK;;2. razred srednje škole
2357;NAŠ HRVATSKI 1-3 : radna bilježnica iz hrvatskog jezika za trogodišnju strukovnu školu za stjecanje niže stručne spreme prema posebnom programu;Franca Puškarić;radna bilježnica;76,00;ŠK;;2. razred srednje škole
TEHNIČKE ŠKOLE - PODRUČJE STROJARSTVA ;;;;;;;
1255;TEHNOLOGIJA OBRADE I MONTAŽE : udžbenik za 1. razred srednjih strojarskih, obrtničkih i industrijskih škola;Antun Babić;udžbenik;104,00;ŠK;;2. razred srednje škole
3107;TEHNOLOGIJA OBRADE I MONTAŽE : radna bilježnica za 1. razred trogodišnjih strukovnih škola;Antun Babić, Jozo Jurkić, Josip Lolić;radna bilježnica;67,00;ŠK;;2. razred srednje škole
TROGODIŠNJE STROJARSKE STRUKOVNE ŠKOLE - JMO ;;;;;;;
2355;OSNOVE ELEMENATA STROJEVA : udžbenik za 2. razred trogodišnjih strukovnih škola - JMO, za strojarska zanimanja;Antun Babić;udžbenik;124,01;ŠK;;2. razred srednje škole
3514;OSNOVE ELEMENATA STROJEVA : radna bilježnica za 2. razred trogodišnjih strukovnih škola;Antun Babić, Josip Lolić;radna bilježnica;67,00;ŠK;;2. razred srednje škole
Pomoćni kuhar i slastičar - TES - 2. razred srednje škole ;;;;;;;
HRVATSKI JEZIK - ZA UČENIKE S POSEBNIM OBRAZOVNIM POTREBAMA ;;;;;;;
1377;LJEPOTA RIJEČI 1-3 : čitanka iz književnosti za trogodišnje strukovne škole za stjecanje niže stručne spreme po posebnom programu;Franca Puškarić;udžbenik;104,00;ŠK;;2. razred srednje škole
2350;NAŠ HRVATSKI 1-3 : udžbenik iz hrvatskog jezika za trogodišnju strukovnu školu za stjecanje niže stručne spreme prema posebnom programu;Franca Puškarić;udžbenik;105,00;ŠK;;2. razred srednje škole
2357;NAŠ HRVATSKI 1-3 : radna bilježnica iz hrvatskog jezika za trogodišnju strukovnu školu za stjecanje niže stručne spreme prema posebnom programu;Franca Puškarić;radna bilježnica;76,00;ŠK;;2. razred srednje škole
UGOSTITELJSKE I TURISTIČKE ŠKOLE ;;;;;;;
1304;PREHRANA I POZNAVANJE ROBE : udžbenik za 1. razred hotelijersko-turističkih i ugostiteljsko-turističkih škola;Darka Hamel, Ljiljana Tanay;udžbenik;114,00;ŠK;;2. razred srednje škole
Tokar - JMO - 2. razred srednje škole ;;;;;;;
ENGLESKI JEZIK ;;;;;;;
4983;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE STUDENT'S BOOK : udžbenik engleskog jezika za 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;udžbenik;101,00;OXFORD;Novo;2. razred srednje škole
4984;"NEW HEADWAY FOURTH EDITION PRE-INTERMEDIATE WORKBOOK : radna bilježnica za engleski jezik, 1. razred 4-god. strukovnih škola, prvi strani jezik; 2. i 3. razred trogodišnjih strukovnih škola, prvi strani jezik; 2. i 3. razred gimnazija i 4-god. strukovnih škola, drugi strani jezik";John Soars, Liz Soars;radna bilježnica;63,00;OXFORD;Novo;2. razred srednje škole
NJEMAČKI JEZIK ;;;;;;;
